Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787452906,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1787452907,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1787452908,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1787452909,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1787452910,1,,Aggregated,0.000000,0.000000,330,330,4000,4000,4000,4000,4000,4000,4000,4000,4000,3,0,330,1534.5918419770896,307.13179195299745,3967.4339294433594,0.0
1787452911,1,,Aggregated,0.000000,0.000000,330,330,4000,4000,4000,4000,4000,4000,4000,4000,4000,3,0,330,1534.5918419770896,307.13179195299745,3967.4339294433594,0.0
1787452912,1,,Aggregated,0.000000,0.000000,330,330,2000,2000,4000,4000,4000,4000,4000,4000,4000,6,0,310,1137.2505593268822,124.68083295971155,3967.4339294433594,0.0
1787452913,1,,Aggregated,0.000000,0.000000,310,330,750,2000,4000,4000,4000,4000,4000,4000,4000,9,0,310,872.4567851362129,124.68083295971155,3967.4339294433594,0.0
1787452914,1,,Aggregated,0.000000,0.000000,310,330,750,2000,4000,4000,4000,4000,4000,4000,4000,9,0,310,872.4567851362129,124.68083295971155,3967.4339294433594,0.0
1787452915,1,,Aggregated,0.000000,0.000000,310,330,750,2000,4000,4000,4000,4000,4000,4000,4000,9,0,310,872.4567851362129,124.68083295971155,3967.4339294433594,0.0
1787452916,1,,Aggregated,0.000000,0.000000,310,330,750,2000,4000,4000,4000,4000,4000,4000,4000,9,0,310,872.4567851362129,124.68083295971155,3967.4339294433594,0.0
1787452917,1,,Aggregated,0.000000,0.000000,310,330,750,2000,4000,4000,4000,4000,4000,4000,4000,9,0,310,872.4567851362129,124.68083295971155,3967.4339294433594,0.0
1787452918,1,,Aggregated,1.000000,0.000000,310,330,2000,2000,4000,4700,4700,4700,4700,4700,4700,12,0,160,1072.7229903762538,124.68083295971155,4723.655223846436,0.0
1787452919,1,,Aggregated,0.900000,0.000000,160,330,1600,2000,4000,4700,4700,4700,4700,4700,4700,15,0,160,983.9886459521949,124.68083295971155,4723.655223846436,0.0
1787452920,1,,Aggregated,0.900000,0.000000,160,330,1600,2000,4000,4700,4700,4700,4700,4700,4700,15,0,160,983.9886459521949,124.68083295971155,4723.655223846436,0.0
1787452921,1,,Aggregated,0.900000,0.000000,160,330,1600,2000,4000,4700,4700,4700,4700,4700,4700,15,0,160,983.9886459521949,124.68083295971155,4723.655223846436,0.0
1787452922,1,,Aggregated,0.900000,0.000000,160,330,1600,2000,4000,4700,4700,4700,4700,4700,4700,15,0,160,983.9886459521949,124.68083295971155,4723.655223846436,0.0
1787452923,1,,Aggregated,0.900000,0.000000,160,330,1600,2000,4000,4700,4700,4700,4700,4700,4700,15,0,160,983.9886459521949,124.68083295971155,4723.655223846436,0.0
1787452924,1,,Aggregated,0.900000,0.000000,160,330,1600,2000,4000,4700,4700,4700,4700,4700,4700,15,0,160,983.9886459521949,124.68083295971155,4723.655223846436,0.0
1787452925,1,,Aggregated,1.200000,0.000000,160,330,1600,2000,4700,5600,5600,5600,5600,5600,5600,18,0,160,1148.542224895209,124.68083295971155,5620.629072189331,0.0
1787452926,1,,Aggregated,0.600000,0.000000,160,330,850,1600,4000,4700,5600,5600,5600,5600,5600,21,0,160,1038.7284839747563,124.68083295971155,5620.629072189331,0.0
1787452927,1,,Aggregated,0.600000,0.000000,160,330,850,1600,4000,4700,5600,5600,5600,5600,5600,21,0,160,1038.7284839747563,124.68083295971155,5620.629072189331,0.0
